OrderID,BatchNumber,CompoundName,MixerLine,material_system,phase_route,system_route_branch,shadow_cohort,safe_bounds_match_level,recipe_maturity_level,recipe_history_n_batches,similar_recipe_count,similar_recipe_list,similarity_score,cold_start_strategy,recommendation_readiness,has_drymix_stage,has_wetmix_stage,has_pid_stage,has_bottom_stage,has_oilloading_stage,historical_best_actual_saving_pct,model_adjusted_saving_pct,top_uncertainty_factor_1,top_uncertainty_factor_2,top_uncertainty_factor_3,uncertainty_explanation_text,engineer_facing_explanation
1919992,25,M1-B00163R4-- 01 004,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,PRIORITY_OPERATIONAL_HISTORY,EXACT_RECIPE_MIXER_ROUTE,L2_PRELIMINARY_RECIPE_WINDOW,22,5,M1-B00163R4-- 01 003;M1-B00163XV-- 01 001;M1-B00163XV-- 01 002;M1-B00163XV-- 01 003;M1-B00163XM-- 02 003,0.992,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,True,True,False,True,True,,0.0,,,,,"Historical best performance suggests this candidate profile has been feasible. The model re-predicts it under current material, environment, batch, and machine conditions. The reported saving is model-adjusted, not raw historical saving. Main uncertainty factors: , , . Rotor speed and ram averages are monitoring references, not setpoint recommendations unless confirmed controllable."
1919992,26,M1-B00163R4-- 01 004,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,PRIORITY_OPERATIONAL_HISTORY,EXACT_RECIPE_MIXER_ROUTE,L2_PRELIMINARY_RECIPE_WINDOW,22,5,M1-B00163R4-- 01 003;M1-B00163XV-- 01 001;M1-B00163XV-- 01 002;M1-B00163XV-- 01 003;M1-B00163XM-- 02 003,0.992,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,True,True,False,True,True,,0.0,,,,,"Historical best performance suggests this candidate profile has been feasible. The model re-predicts it under current material, environment, batch, and machine conditions. The reported saving is model-adjusted, not raw historical saving. Main uncertainty factors: , , . Rotor speed and ram averages are monitoring references, not setpoint recommendations unless confirmed controllable."
1976906,19,M1-B00163R4-- 01 004,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,PRIORITY_OPERATIONAL_HISTORY,EXACT_RECIPE_MIXER_ROUTE,L2_PRELIMINARY_RECIPE_WINDOW,22,5,M1-B00163XV-- 01 001;M1-B00163R4-- 01 003;M1-B00163XV-- 01 002;M1-B00163---- 08 005;M1-B00163XM-- 02 003,0.976,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,True,True,False,True,True,,0.0,,,,,"Historical best performance suggests this candidate profile has been feasible. The model re-predicts it under current material, environment, batch, and machine conditions. The reported saving is model-adjusted, not raw historical saving. Main uncertainty factors: , , . Rotor speed and ram averages are monitoring references, not setpoint recommendations unless confirmed controllable."
1976906,20,M1-B00163R4-- 01 004,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,PRIORITY_OPERATIONAL_HISTORY,EXACT_RECIPE_MIXER_ROUTE,L2_PRELIMINARY_RECIPE_WINDOW,22,5,M1-B00163XV-- 01 001;M1-B00163R4-- 01 003;M1-B00163XV-- 01 002;M1-B00163---- 08 005;M1-B00163XV-- 01 003,0.979,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,True,True,False,True,True,,0.0,,,,,"Historical best performance suggests this candidate profile has been feasible. The model re-predicts it under current material, environment, batch, and machine conditions. The reported saving is model-adjusted, not raw historical saving. Main uncertainty factors: , , . Rotor speed and ram averages are monitoring references, not setpoint recommendations unless confirmed controllable."
1976906,21,M1-B00163R4-- 01 004,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,PRIORITY_OPERATIONAL_HISTORY,EXACT_RECIPE_MIXER_ROUTE,L2_PRELIMINARY_RECIPE_WINDOW,22,5,M1-B00163XV-- 01 001;M1-B00163R4-- 01 003;M1-B00163XV-- 01 002;M1-B00163---- 08 005;M1-B00163XV-- 01 003,0.979,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,True,True,False,True,True,,0.0,,,,,"Historical best performance suggests this candidate profile has been feasible. The model re-predicts it under current material, environment, batch, and machine conditions. The reported saving is model-adjusted, not raw historical saving. Main uncertainty factors: , , . Rotor speed and ram averages are monitoring references, not setpoint recommendations unless confirmed controllable."
1976906,22,M1-B00163R4-- 01 004,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,PRIORITY_OPERATIONAL_HISTORY,EXACT_RECIPE_MIXER_ROUTE,L2_PRELIMINARY_RECIPE_WINDOW,22,5,M1-B00163XV-- 01 001;M1-B00163R4-- 01 003;M1-B00163XV-- 01 002;M1-B00163---- 08 005;M1-B00163XM-- 02 003,0.978,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,True,True,False,True,True,,0.0,,,,,"Historical best performance suggests this candidate profile has been feasible. The model re-predicts it under current material, environment, batch, and machine conditions. The reported saving is model-adjusted, not raw historical saving. Main uncertainty factors: , , . Rotor speed and ram averages are monitoring references, not setpoint recommendations unless confirmed controllable."
1997980,2,M1-B00163R4-- 01 004,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,PRIORITY_OPERATIONAL_HISTORY,EXACT_RECIPE_MIXER_ROUTE,L2_PRELIMINARY_RECIPE_WINDOW,22,5,M1-B00163XV-- 01 001;M1-B00163R4-- 01 003;M1-B00163XV-- 01 002;M1-B00163XV-- 01 003;M1-B00163XM-- 02 003,0.984,SHADOW_REVIEW_ONLY_WITH_PRELIMINARY_WINDOW,SHADOW_REVIEW_ONLY,True,True,False,True,True,,0.0,,,,,"Historical best performance suggests this candidate profile has been feasible. The model re-predicts it under current material, environment, batch, and machine conditions. The reported saving is model-adjusted, not raw historical saving. Main uncertainty factors: , , . Rotor speed and ram averages are monitoring references, not setpoint recommendations unless confirmed controllable."
2024~1273702,12,M1-B00163R4-- 01 003,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,PRIORITY_OPERATIONAL_HISTORY,EXACT_RECIPE_MIXER_ROUTE,L3_SHADOW_REVIEW_READY,47,5,M1-B00163R4-- 01 004;M1-B00163XV-- 01 001;M1-B00163XV-- 01 002;M1-B00163XV-- 01 003;M1-B00163XV-- 01 004,0.979,VALIDATED_SHADOW_REVIEW,SHADOW_REVIEW_READY,True,True,False,True,True,,0.0,,,,,"Historical best performance suggests this candidate profile has been feasible. The model re-predicts it under current material, environment, batch, and machine conditions. The reported saving is model-adjusted, not raw historical saving. Main uncertainty factors: , , . Rotor speed and ram averages are monitoring references, not setpoint recommendations unless confirmed controllable."
2024~1273702,13,M1-B00163R4-- 01 003,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,PRIORITY_OPERATIONAL_HISTORY,EXACT_RECIPE_MIXER_ROUTE,L3_SHADOW_REVIEW_READY,47,5,M1-B00163R4-- 01 004;M1-B00163XV-- 01 001;M1-B00163XV-- 01 002;M1-B00163XV-- 01 003;M1-B00163XV-- 01 004,0.98,VALIDATED_SHADOW_REVIEW,SHADOW_REVIEW_READY,True,True,False,True,True,,0.0,,,,,"Historical best performance suggests this candidate profile has been feasible. The model re-predicts it under current material, environment, batch, and machine conditions. The reported saving is model-adjusted, not raw historical saving. Main uncertainty factors: , , . Rotor speed and ram averages are monitoring references, not setpoint recommendations unless confirmed controllable."
2024~1273702,14,M1-B00163R4-- 01 003,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,PRIORITY_OPERATIONAL_HISTORY,EXACT_RECIPE_MIXER_ROUTE,L3_SHADOW_REVIEW_READY,47,5,M1-B00163R4-- 01 004;M1-B00163XV-- 01 001;M1-B00163XV-- 01 002;M1-B00163XV-- 01 003;M1-B00163XV-- 01 004,0.979,VALIDATED_SHADOW_REVIEW,SHADOW_REVIEW_READY,True,True,False,True,True,,0.0,,,,,"Historical best performance suggests this candidate profile has been feasible. The model re-predicts it under current material, environment, batch, and machine conditions. The reported saving is model-adjusted, not raw historical saving. Main uncertainty factors: , , . Rotor speed and ram averages are monitoring references, not setpoint recommendations unless confirmed controllable."
2024~1276807,1,M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,PRIORITY_OPERATIONAL_HISTORY,EXACT_RECIPE_MIXER_ROUTE,L3_SHADOW_REVIEW_READY,1121,5,M1-B00458XV-- 01 002;M1-B00458B1-- 02 003;M1-B00458XM-- 04 002;M1-B00458B1-- 02 002;M1-B00458---- 12 008,0.997,VALIDATED_SHADOW_REVIEW,SHADOW_REVIEW_READY,True,True,False,True,True,,0.0,,,,,"Historical best performance suggests this candidate profile has been feasible. The model re-predicts it under current material, environment, batch, and machine conditions. The reported saving is model-adjusted, not raw historical saving. Main uncertainty factors: , , . Rotor speed and ram averages are monitoring references, not setpoint recommendations unless confirmed controllable."
2024~1276807,2,M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,PRIORITY_OPERATIONAL_HISTORY,EXACT_RECIPE_MIXER_ROUTE,L3_SHADOW_REVIEW_READY,1121,5,M1-B00458XV-- 01 002;M1-B00458B1-- 02 003;M1-B00458XM-- 04 002;M1-B00458B1-- 02 002;M1-B00458---- 12 008,0.997,VALIDATED_SHADOW_REVIEW,SHADOW_REVIEW_READY,True,True,False,True,True,,0.0,,,,,"Historical best performance suggests this candidate profile has been feasible. The model re-predicts it under current material, environment, batch, and machine conditions. The reported saving is model-adjusted, not raw historical saving. Main uncertainty factors: , , . Rotor speed and ram averages are monitoring references, not setpoint recommendations unless confirmed controllable."
2024~1276807,3,M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,PRIORITY_OPERATIONAL_HISTORY,EXACT_RECIPE_MIXER_ROUTE,L3_SHADOW_REVIEW_READY,1121,5,M1-B00458XV-- 01 002;M1-B00458B1-- 02 003;M1-B00458XM-- 04 002;M1-B00458---- 12 008;M1-B00458XM-- 04 003,0.996,VALIDATED_SHADOW_REVIEW,SHADOW_REVIEW_READY,True,True,False,True,True,,0.0,,,,,"Historical best performance suggests this candidate profile has been feasible. The model re-predicts it under current material, environment, batch, and machine conditions. The reported saving is model-adjusted, not raw historical saving. Main uncertainty factors: , , . Rotor speed and ram averages are monitoring references, not setpoint recommendations unless confirmed controllable."
2024~1276807,4,M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,PRIORITY_OPERATIONAL_HISTORY,EXACT_RECIPE_MIXER_ROUTE,L3_SHADOW_REVIEW_READY,1121,5,M1-B00458XV-- 01 002;M1-B00458B1-- 02 003;M1-B00458XM-- 04 002;M1-B00458B1-- 02 002;M1-B00458---- 12 008,0.997,VALIDATED_SHADOW_REVIEW,SHADOW_REVIEW_READY,True,True,False,True,True,,0.0,,,,,"Historical best performance suggests this candidate profile has been feasible. The model re-predicts it under current material, environment, batch, and machine conditions. The reported saving is model-adjusted, not raw historical saving. Main uncertainty factors: , , . Rotor speed and ram averages are monitoring references, not setpoint recommendations unless confirmed controllable."
2024~1274870,1,M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,PRIORITY_OPERATIONAL_HISTORY,EXACT_RECIPE_MIXER_ROUTE,L4_PILOT_READY,1121,5,M1-B00458XM-- 04 002;M1-B00458XV-- 01 002;M1-B00458B1-- 02 003;M1-B00458B1-- 02 002;M1-B00458B1-- 02 001,0.998,EXACT_RECIPE_MIXER_PILOT_GATE,PILOT_REVIEW_READY,True,True,False,True,True,10.83,9.98,material_initial_temperature_difference,ambient_humidity_difference,ambient_temperature_difference,"Historical best energy was lower, but the model re-predicts the template under current conditions and adjusts saving because material initial temperature, ambient humidity, and ambient temperature differ.","Historical best performance suggests this candidate profile has been feasible. The model re-predicts it under current material, environment, batch, and machine conditions. The reported saving is model-adjusted, not raw historical saving. Main uncertainty factors: material_initial_temperature_difference, ambient_humidity_difference, ambient_temperature_difference. Rotor speed and ram averages are monitoring references, not setpoint recommendations unless confirmed controllable."
2024~1274870,2,M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,PRIORITY_OPERATIONAL_HISTORY,EXACT_RECIPE_MIXER_ROUTE,L3_SHADOW_REVIEW_READY,1121,5,M1-B00458XM-- 04 002;M1-B00458XV-- 01 002;M1-B00458B1-- 02 003;M1-B00458B1-- 02 002;M1-B00458B1-- 02 001,0.998,VALIDATED_SHADOW_REVIEW,SHADOW_REVIEW_READY,True,True,False,True,True,,0.0,,,,,"Historical best performance suggests this candidate profile has been feasible. The model re-predicts it under current material, environment, batch, and machine conditions. The reported saving is model-adjusted, not raw historical saving. Main uncertainty factors: , , . Rotor speed and ram averages are monitoring references, not setpoint recommendations unless confirmed controllable."
2024~1274870,3,M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,PRIORITY_OPERATIONAL_HISTORY,EXACT_RECIPE_MIXER_ROUTE,L3_SHADOW_REVIEW_READY,1121,5,M1-B00458XM-- 04 002;M1-B00458XV-- 01 002;M1-B00458B1-- 02 003;M1-B00458B1-- 02 002;M1-B00458B1-- 02 001,0.998,VALIDATED_SHADOW_REVIEW,SHADOW_REVIEW_READY,True,True,False,True,True,,0.0,,,,,"Historical best performance suggests this candidate profile has been feasible. The model re-predicts it under current material, environment, batch, and machine conditions. The reported saving is model-adjusted, not raw historical saving. Main uncertainty factors: , , . Rotor speed and ram averages are monitoring references, not setpoint recommendations unless confirmed controllable."
2024~1274870,4,M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,PRIORITY_OPERATIONAL_HISTORY,EXACT_RECIPE_MIXER_ROUTE,L4_PILOT_READY,1121,5,M1-B00458XM-- 04 002;M1-B00458XV-- 01 002;M1-B00458B1-- 02 003;M1-B00458B1-- 02 002;M1-B00458B1-- 02 001,0.996,EXACT_RECIPE_MIXER_PILOT_GATE,PILOT_REVIEW_READY,True,True,False,True,True,8.92,8.06,material_initial_temperature_difference,ambient_humidity_difference,ambient_temperature_difference,"Historical best energy was lower, but the model re-predicts the template under current conditions and adjusts saving because material initial temperature, ambient humidity, and ambient temperature differ.","Historical best performance suggests this candidate profile has been feasible. The model re-predicts it under current material, environment, batch, and machine conditions. The reported saving is model-adjusted, not raw historical saving. Main uncertainty factors: material_initial_temperature_difference, ambient_humidity_difference, ambient_temperature_difference. Rotor speed and ram averages are monitoring references, not setpoint recommendations unless confirmed controllable."
2024~1275991,1,M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,PRIORITY_OPERATIONAL_HISTORY,EXACT_RECIPE_MIXER_ROUTE,L3_SHADOW_REVIEW_READY,1121,5,M1-B00458XM-- 04 002;M1-B00458XV-- 01 002;M1-B00458B1-- 02 002;M1-B00458B1-- 02 003;M1-B00458B1-- 02 001,0.999,VALIDATED_SHADOW_REVIEW,SHADOW_REVIEW_READY,True,True,False,True,True,,0.0,,,,,"Historical best performance suggests this candidate profile has been feasible. The model re-predicts it under current material, environment, batch, and machine conditions. The reported saving is model-adjusted, not raw historical saving. Main uncertainty factors: , , . Rotor speed and ram averages are monitoring references, not setpoint recommendations unless confirmed controllable."
2024~1275991,2,M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,CarbonBlack_OilWet,PRIORITY_OPERATIONAL_HISTORY,EXACT_RECIPE_MIXER_ROUTE,L3_SHADOW_REVIEW_READY,1121,5,M1-B00458XM-- 04 002;M1-B00458XV-- 01 002;M1-B00458B1-- 02 002;M1-B00458B1-- 02 003;M1-B00458B1-- 02 001,0.998,VALIDATED_SHADOW_REVIEW,SHADOW_REVIEW_READY,True,True,False,True,True,,0.0,,,,,"Historical best performance suggests this candidate profile has been feasible. The model re-predicts it under current material, environment, batch, and machine conditions. The reported saving is model-adjusted, not raw historical saving. Main uncertainty factors: , , . Rotor speed and ram averages are monitoring references, not setpoint recommendations unless confirmed controllable."
